order_id,product_id,order_date,courier_delivery,city,district,type_of_delivery,estimated_delivery_time_days,product_rating,ontime
18672,243,2023-01-13,JNE,Bandung,Gedebage,Express,1,3,Ontime
99770,190,2023-03-04,SiCepat,Medan,Medan Belawan,Same Day,2,5,Ontime
900183,188,2022-12-07,J&T Express,Medan,Medan Labuhan,Express,1,3,Ontime
273960,178,2022-09-18,J&T Express,Medan,Medan Labuhan,Express,2,5,Ontime
427313,219,2023-03-26,SiCepat,Makassar,Tamalanrea,Reguler,4,5,Ontime
545710,215,2022-11-07,JNE,Surabaya,Sambikerep,Reguler,4,3,Ontime
202267,229,2023-05-20,POS Indonesia,Bekasi,Bekasi Selatan,Next Day,2,5,Ontime
280402,206,2022-06-24,Ninja Xpress,Pekanbaru,Marpoyan Damai,Next Day,4,2,Ontime
150999,227,2022-09-06,SiCepat,Surabaya,Tambaksari,Next Day,1,1,Ontime
721460,194,2022-07-10,POS Indonesia,Bogor,Bogor Selatan,Reguler,1,3,Ontime
411131,160,2023-04-12,SiCepat,Semarang,Gunungpati,Reguler,4,1,Ontime
486318,194,2023-01-09,Ninja Xpress,Bekasi,Bekasi Selatan,Reguler,5,4,Ontime
327773,246,2022-12-01,SiCepat,Depok,Cinere,Same Day,4,1,Ontime
701026,146,2022-12-18,SiCepat,Padang,Koto Tangah,Express,4,5,Ontime
59250,169,2022-08-03,POS Indonesia,Denpasar,Padangsambian Klod,Next Day,2,4,Ontime
301259,146,2022-07-16,Ninja Xpress,Palembang,Bukit Besar,Next Day,5,1,Ontime
839923,265,2022-11-17,J&T Express,Batam,Bengkong,Express,1,2,Ontime
421837,220,2022-08-05,JNE,Depok,Limo,Express,2,5,Ontime
932886,188,2022-06-24,JNE,Jakarta,Senen,Express,3,3,Ontime
781135,298,2023-03-11,Ninja Xpress,Jakarta,Tanah Abang,Same Day,1,5,Ontime
744453,138,2023-05-16,SiCepat,Bekasi,Medan Satria,Same Day,4,1,Ontime
88985,252,2023-06-04,JNE,Pontianak,Pontianak Selatan,Express,5,1,Ontime
599937,204,2022-11-18,JNE,Medan,Medan Timur,Next Day,2,1,Ontime
688950,154,2022-06-30,SiCepat,Surabaya,Semampir,Same Day,4,5,Ontime
882762,295,2023-04-22,SiCepat,Medan,Medan Belawan,Reguler,3,1,Ontime
458317,233,2022-08-02,J&T Express,Bandar Lampung,Tanjung Karang Timur,Reguler,1,2,Ontime
40594,229,2022-10-08,J&T Express,Pontianak,Pontianak Kota,Same Day,1,1,Ontime
977087,138,2022-06-30,J&T Express,Pontianak,Pontianak Kota,Express,4,4,Ontime
149184,256,2022-09-08,SiCepat,Bekasi,Medan Satria,Reguler,3,3,Ontime
2938,118,2022-07-23,Ninja Xpress,Batam,Sekupang,Same Day,2,2,Ontime
49561,200,2022-09-15,J&T Express,Bekasi,Jatiasih,Same Day,4,1,Ontime
560834,127,2022-08-20,JNE,Depok,Limo,Same Day,4,1,Ontime
576355,285,2022-09-05,SiCepat,Semarang,Tembalang,Reguler,3,3,Ontime
311820,197,2023-05-22,J&T Express,Palembang,Plaju,Same Day,5,2,Ontime
741394,226,2022-09-09,SiCepat,Jakarta,Setiabudi,Express,2,3,Ontime
623552,207,2022-12-08,J&T Express,Denpasar,Benoa,Express,1,5,Ontime
333742,229,2022-12-01,SiCepat,Bandung,Cidadap,Same Day,2,2,Ontime
501935,169,2022-10-24,J&T Express,Denpasar,Denpasar Barat,Next Day,4,4,Ontime
582815,284,2022-07-01,SiCepat,Pekanbaru,Senapelan,Express,1,1,Ontime
4580,182,2023-05-02,JNE,Jakarta,Cipayung,Reguler,5,3,Ontime
505533,171,2023-04-03,POS Indonesia,Yogyakarta,Kotagede,Express,3,2,Ontime
579885,147,2022-10-12,JNE,Padang,Padang Utara,Next Day,3,3,Ontime
977245,235,2022-09-03,J&T Express,Semarang,Ngaliyan,Same Day,4,4,Ontime
884558,293,2023-02-05,SiCepat,Medan,Medan Perjuangan,Next Day,5,5,Ontime
949323,143,2023-04-03,J&T Express,Denpasar,Denpasar Utara,Reguler,5,4,Ontime
560713,239,2023-05-15,Ninja Xpress,Pontianak,Pontianak Kota,Reguler,5,1,Ontime
668716,150,2022-08-10,JNE,Pontianak,Pontianak Barat,Express,2,2,Ontime
939993,248,2022-09-03,SiCepat,Bogor,Cibinong,Express,3,5,Ontime
555573,206,2022-08-24,JNE,Makassar,Makassar Selatan,Next Day,1,1,Ontime
891953,229,2022-08-07,Ninja Xpress,Palembang,Jakabaring,Reguler,1,1,Ontime
437281,288,2023-05-08,J&T Express,Jakarta,Kramat Jati,Same Day,2,1,Ontime
726649,144,2022-08-30,J&T Express,Denpasar,Renon,Same Day,3,2,Ontime
585264,254,2023-02-20,Ninja Xpress,Pekanbaru,Rumbai,Express,1,1,Ontime
139883,163,2022-10-11,POS Indonesia,Palembang,Ilir Barat II,Express,5,1,Ontime
213842,184,2023-04-23,POS Indonesia,Depok,Limo,Next Day,4,2,Ontime
171848,211,2022-07-31,SiCepat,Palembang,Ilir Barat II,Next Day,3,4,Ontime
442959,191,2022-12-01,Ninja Xpress,Bogor,Bogor Timur,Next Day,1,5,Ontime
98011,233,2022-10-15,POS Indonesia,Jakarta,Makasar,Same Day,3,3,Ontime
366510,199,2022-06-25,JNE,Malang,Pakisaji,Same Day,2,2,Ontime
869382,164,2023-01-25,J&T Express,Surabaya,Tegalsari,Reguler,1,1,Ontime
791862,181,2022-11-14,SiCepat,Padang,Pauh,Express,2,3,Ontime
738113,218,2022-09-22,J&T Express,Jakarta,Grogol Petamburan,Reguler,2,3,Ontime
384181,201,2023-02-08,J&T Express,Surakarta,Banjarsari,Express,4,1,Ontime
740544,185,2022-11-17,POS Indonesia,Padang,Padang Barat,Express,1,3,Ontime
190229,227,2022-11-08,J&T Express,Pontianak,Pontianak Kota,Express,1,5,Ontime
482856,285,2022-09-16,SiCepat,Tangerang,Ciputat,Express,3,2,Ontime
99248,207,2023-03-31,JNE,Bogor,Bogor Tengah,Same Day,1,3,Ontime
418628,138,2022-08-28,POS Indonesia,Denpasar,Nusa Dua,Next Day,3,5,Ontime
451402,145,2022-08-17,SiCepat,Jakarta,Tanah Abang,Next Day,2,3,Ontime
677649,129,2023-05-27,POS Indonesia,Batam,Bulang,Same Day,3,5,Ontime
492708,288,2023-04-26,SiCepat,Yogyakarta,Keparakan,Reguler,1,2,Ontime
586018,299,2022-12-16,POS Indonesia,Pekanbaru,Rumbai,Same Day,3,4,Ontime
788868,276,2023-05-30,POS Indonesia,Surakarta,Kartasura,Same Day,2,5,Ontime
577941,122,2023-03-21,POS Indonesia,Pontianak,Pontianak Timur,Reguler,2,1,Ontime
933831,256,2022-06-24,JNE,Bandar Lampung,Labuhan Ratu,Express,5,5,Ontime
600326,135,2022-09-06,SiCepat,Surabaya,Asemrowo,Reguler,3,2,Ontime
145118,197,2023-01-07,JNE,Denpasar,Denpasar Tengah,Reguler,1,5,Ontime
934479,222,2022-07-13,J&T Express,Semarang,Semarang Selatan,Same Day,4,3,Ontime
388882,263,2022-09-09,SiCepat,Surakarta,Kartasura,Same Day,4,5,Ontime
799160,180,2023-05-10,JNE,Semarang,Gajahmungkur,Reguler,5,4,Ontime
930842,157,2022-11-19,J&T Express,Pekanbaru,Sukajadi,Same Day,1,4,Ontime
570310,214,2022-09-12,SiCepat,Pekanbaru,Pekanbaru Kota,Reguler,3,1,Ontime
279848,278,2023-06-06,SiCepat,Surabaya,Simokerto,Same Day,2,1,Ontime
247868,148,2022-08-22,JNE,Bandar Lampung,Bumi Waras,Next Day,1,4,Ontime
167449,128,2023-05-18,Ninja Xpress,Tangerang,Pinang,Reguler,1,4,Ontime
607627,202,2022-11-14,JNE,Palembang,Kalidoni,Reguler,2,1,Ontime
841562,196,2022-12-14,POS Indonesia,Batam,Nongsa,Express,4,3,Ontime
846716,117,2023-03-04,J&T Express,Surabaya,Simokerto,Same Day,5,4,Ontime
586328,282,2023-02-06,J&T Express,Bandar Lampung,Teluk Betung Utara,Express,5,3,Ontime
260178,179,2022-10-17,Ninja Xpress,Pontianak,Pontianak Timur,Same Day,3,1,Ontime
535744,296,2023-02-09,J&T Express,Bogor,Cileungsi,Next Day,5,5,Ontime
567055,265,2022-11-04,Ninja Xpress,Makassar,Makassar Selatan,Reguler,4,5,Ontime
923916,285,2023-01-02,Ninja Xpress,Surakarta,Kartasura,Next Day,4,1,Ontime
268275,290,2023-01-26,JNE,Surabaya,Bubutan,Same Day,1,4,Ontime
742063,187,2022-06-23,JNE,Depok,Sawangan,Next Day,1,3,Ontime
610938,152,2022-09-03,SiCepat,Yogyakarta,Danurejan,Next Day,1,5,Ontime
837628,293,2022-08-10,JNE,Tangerang,Serpong Utara,Same Day,5,5,Ontime
53951,213,2023-04-27,J&T Express,Yogyakarta,Gondomanan,Next Day,5,5,Ontime
599104,243,2023-03-25,JNE,Bandar Lampung,Rajabasa,Same Day,2,3,Ontime
612820,266,2022-07-27,Ninja Xpress,Palembang,Bukit Kecil,Express,4,2,Ontime
36389,228,2023-03-16,Ninja Xpress,Depok,Tapos,Same Day,1,2,Ontime
393125,121,2023-04-12,J&T Express,Bandar Lampung,Sukabumi,Express,3,1,Ontime
903773,253,2022-12-22,Ninja Xpress,Surabaya,Asemrowo,Express,2,5,Ontime
981045,154,2022-09-05,POS Indonesia,Makassar,Bonto,Next Day,5,4,Ontime
195983,147,2022-11-04,SiCepat,Palembang,Kalidoni,Express,4,4,Ontime
996609,116,2022-08-22,POS Indonesia,Makassar,Bontoala,Same Day,4,3,Ontime
685953,267,2022-07-04,POS Indonesia,Depok,Limo,Reguler,2,5,Ontime
352919,225,2022-06-29,SiCepat,Pontianak,Pontianak Timur,Reguler,1,5,Ontime
776726,116,2022-11-24,JNE,Palembang,Bukit Besar,Reguler,4,4,Ontime
129480,279,2022-07-30,Ninja Xpress,Malang,Ngajung,Reguler,3,1,Ontime
126724,207,2022-11-04,SiCepat,Padang,Padang Selatan,Next Day,3,2,Ontime
655988,118,2023-02-18,JNE,Padang,Lubuk Kilangan,Reguler,4,3,Ontime
92945,121,2023-05-27,SiCepat,Denpasar,Padangsambian,Express,4,2,Ontime
308158,164,2022-09-08,JNE,Surakarta,Mojogedang,Reguler,1,2,Ontime
894884,171,2023-01-26,J&T Express,Bandar Lampung,Kedamaian,Same Day,2,3,Ontime
895473,182,2022-09-08,POS Indonesia,Pontianak,Pontianak Utara,Next Day,2,1,Ontime
23540,131,2023-01-22,J&T Express,Bandung,Bojongloa Kaler,Same Day,4,5,Ontime
778213,284,2022-06-11,SiCepat,Bogor,Bogor Tengah,Same Day,4,1,Ontime
79117,124,2023-05-20,Ninja Xpress,Bandung,Kiaracondong,Next Day,4,2,Ontime
78652,200,2022-07-16,SiCepat,Pontianak,Pontianak Kota,Same Day,1,3,Ontime
6441,167,2023-02-12,JNE,Yogyakarta,Kraton,Next Day,5,2,Ontime
738307,222,2022-10-02,J&T Express,Depok,Cilodong,Reguler,1,2,Ontime
371512,173,2023-03-18,POS Indonesia,Makassar,Ujung Pandang,Next Day,5,4,Ontime
771579,279,2023-03-20,SiCepat,Palembang,Kertapati,Next Day,1,5,Ontime
305448,222,2023-02-23,J&T Express,Palembang,Kemuning,Express,4,2,Ontime
813726,243,2023-03-23,POS Indonesia,Padang,Kuranji,Same Day,2,1,Ontime
104132,210,2023-01-02,J&T Express,Pontianak,Pontianak Timur,Same Day,5,3,Ontime
145397,268,2022-10-25,J&T Express,Pontianak,Pontianak Utara,Reguler,1,2,Ontime
108927,265,2022-09-29,JNE,Denpasar,Renon,Next Day,1,2,Ontime
471345,121,2022-06-23,POS Indonesia,Bandung,Cibeunying Kaler,Next Day,2,1,Ontime
551499,144,2023-01-15,JNE,Depok,Tapos,Express,3,3,Ontime
579730,203,2022-09-02,SiCepat,Bandar Lampung,Teluk Betung Selatan,Next Day,1,2,Ontime
557497,126,2023-01-29,Ninja Xpress,Semarang,Gajahmungkur,Reguler,1,1,Ontime
894068,222,2022-12-10,JNE,Depok,Tapos,Next Day,2,2,Ontime
723891,228,2023-04-29,J&T Express,Batam,Bulang,Next Day,4,1,Ontime
173589,153,2022-12-17,J&T Express,Surakarta,Kalijambe,Next Day,4,2,Ontime
830176,133,2023-05-17,Ninja Xpress,Bandung,Bandung Wetan,Same Day,4,5,Ontime
994534,123,2022-10-18,POS Indonesia,Malang,Lawang,Same Day,1,4,Ontime
915299,176,2022-06-27,Ninja Xpress,Palembang,Seberang Ulu I,Next Day,5,1,Ontime
78112,216,2023-05-22,SiCepat,Denpasar,Denpasar Tengah,Same Day,5,5,Ontime
292244,290,2023-03-21,JNE,Jakarta,Tanah Abang,Express,1,5,Ontime
94191,112,2023-03-22,POS Indonesia,Yogyakarta,Pakualaman,Express,5,1,Ontime
426630,239,2023-05-06,SiCepat,Pekanbaru,Pekanbaru Kota,Same Day,3,5,Ontime
655574,125,2022-07-06,SiCepat,Makassar,Tamalate,Express,4,3,Ontime
401789,227,2022-07-15,Ninja Xpress,Batam,Lubuk Baja,Reguler,3,1,Ontime
908995,256,2023-03-18,JNE,Bandung,Cibiru,Express,3,2,Ontime
845434,167,2023-04-23,Ninja Xpress,Pekanbaru,Rumbai,Next Day,3,4,Ontime
685425,260,2023-06-07,POS Indonesia,Medan,Medan Polonia,Next Day,2,2,Ontime
37961,280,2023-03-19,POS Indonesia,Makassar,Bonto,Reguler,1,2,Ontime
817513,256,2023-03-08,JNE,Jakarta,Sawah Besar,Same Day,2,5,Ontime
626052,207,2023-04-12,SiCepat,Pekanbaru,Rumbai,Next Day,2,2,Ontime
75172,197,2023-03-11,JNE,Bandung,Babakan Ciparay,Express,4,5,Ontime
223444,264,2023-02-22,JNE,Depok,Mekarsari,Next Day,5,5,Ontime
324081,124,2022-12-16,J&T Express,Surakarta,Batuwarno,Express,2,5,Ontime
205557,125,2023-04-16,J&T Express,Padang,Padang Timur,Reguler,1,3,Ontime
280362,222,2022-08-31,POS Indonesia,Depok,Bojongsari,Reguler,1,5,Ontime
233021,173,2023-01-15,POS Indonesia,Semarang,Semarang Utara,Reguler,2,5,Ontime
502369,143,2023-05-12,POS Indonesia,Jakarta,Cipayung,Express,1,3,Ontime
22784,202,2023-05-23,SiCepat,Bandung,Buahbatu,Reguler,5,4,Ontime
190678,135,2023-02-06,SiCepat,Malang,Poncokusumo,Reguler,2,1,Ontime
214997,254,2022-07-01,J&T Express,Denpasar,Renon,Same Day,3,3,Ontime
143878,123,2022-11-12,J&T Express,Tangerang,Ciputat,Same Day,5,2,Ontime
152946,164,2022-08-04,Ninja Xpress,Tangerang,Larangan,Express,3,1,Ontime
984417,287,2023-03-19,JNE,Palembang,Kemuning,Express,2,3,Ontime
568598,264,2022-10-20,J&T Express,Malang,Singosari,Next Day,2,1,Ontime
43951,135,2022-11-10,JNE,Makassar,Makassar Barat,Next Day,5,5,Ontime
890825,157,2023-05-09,JNE,Pekanbaru,Payung Sekaki,Reguler,2,2,Ontime
759243,230,2023-05-14,J&T Express,Bekasi,Bekasi Jaya,Same Day,2,5,Ontime
443508,120,2022-09-09,J&T Express,Bekasi,Bekasi Selatan,Reguler,5,5,Ontime
984435,295,2022-07-10,POS Indonesia,Makassar,Tamalanrea,Next Day,3,1,Ontime
318310,288,2022-10-17,POS Indonesia,Pontianak,Pontianak Kota,Express,1,5,Ontime
509393,158,2022-08-14,J&T Express,Surakarta,Batuwarno,Reguler,1,5,Ontime
659865,178,2022-09-28,Ninja Xpress,Surakarta,Kebakkramat,Reguler,2,4,Ontime
302252,231,2022-10-27,Ninja Xpress,Palembang,Sukarami,Express,5,4,Ontime
611120,240,2023-05-07,Ninja Xpress,Tangerang,Cipondoh,Same Day,4,5,Ontime
873680,299,2022-07-28,J&T Express,Bandar Lampung,Tanjung Senang,Next Day,2,2,Ontime
55228,160,2022-11-03,SiCepat,Tangerang,Serpong Utara,Reguler,1,3,Ontime
161712,174,2023-04-20,SiCepat,Medan,Medan Marelan,Express,1,2,Ontime
495167,256,2022-11-23,POS Indonesia,Bogor,Ciawi,Express,2,5,Ontime
523985,250,2022-12-17,POS Indonesia,Makassar,Tallo,Next Day,3,2,Ontime
890931,268,2023-06-10,SiCepat,Semarang,Tembalang,Next Day,2,4,Ontime
68565,266,2023-03-06,JNE,Malang,Pakis,Next Day,3,4,Ontime
537642,186,2022-08-01,SiCepat,Pontianak,Pontianak Kota,Same Day,2,3,Ontime
284726,293,2023-03-10,POS Indonesia,Jakarta,Ciracas,Same Day,5,3,Ontime
229384,300,2023-04-17,SiCepat,Denpasar,Tuban,Next Day,4,5,Ontime
273579,260,2023-03-08,J&T Express,Malang,Tumpang,Reguler,2,1,Ontime
547230,245,2023-04-09,SiCepat,Jakarta,Ciracas,Same Day,3,5,Ontime
15048,134,2022-11-13,SiCepat,Bandung,Gedebage,Reguler,5,2,Ontime
155141,241,2023-05-22,POS Indonesia,Pekanbaru,Pekanbaru Kota,Next Day,3,4,Ontime
4969,227,2023-05-29,Ninja Xpress,Yogyakarta,Terban,Express,1,4,Ontime
789207,241,2023-02-13,J&T Express,Depok,Cimanggis,Express,2,4,Ontime
997643,130,2022-12-11,SiCepat,Bekasi,Bantargebang,Same Day,4,4,Ontime
731242,288,2022-06-11,POS Indonesia,Malang,Klojen,Express,5,5,Ontime
568405,255,2023-03-21,SiCepat,Semarang,Semarang Barat,Same Day,2,3,Ontime
730761,240,2022-07-06,JNE,Tangerang,Ciledug,Next Day,4,5,Ontime
850553,164,2022-09-26,Ninja Xpress,Surabaya,Tambaksari,Same Day,5,4,Ontime
52153,229,2023-04-10,Ninja Xpress,Malang,Sukun,Reguler,1,5,Ontime
979710,222,2022-10-19,Ninja Xpress,Surakarta,Ngargoyoso,Reguler,3,2,Ontime
575471,162,2022-07-23,Ninja Xpress,Jakarta,Mampang Prapatan,Same Day,2,4,Ontime
936806,283,2023-04-18,J&T Express,Bogor,Babakan Madang,Express,5,1,Ontime
373533,124,2023-05-25,J&T Express,Medan,Medan Maimun,Reguler,1,4,Ontime
189769,153,2022-10-24,Ninja Xpress,Depok,Pancoran Mas,Same Day,2,1,Ontime
751537,212,2022-09-03,POS Indonesia,Yogyakarta,Pakualaman,Next Day,2,5,Ontime
649351,137,2022-07-25,SiCepat,Bandung,Bandung Wetan,Next Day,5,2,Ontime
23108,194,2022-09-15,JNE,Padang,Padang Utara,Same Day,5,4,Ontime
622688,150,2023-01-20,JNE,Pontianak,Pontianak Utara,Reguler,1,2,Ontime
629459,163,2022-07-10,SiCepat,Medan,Medan Maimun,Next Day,4,4,Ontime
66285,193,2022-11-20,POS Indonesia,Pekanbaru,Senapelan,Next Day,5,3,Ontime
688601,273,2023-03-04,POS Indonesia,Bandung,Rancasari,Express,1,5,Ontime
28405,267,2022-10-17,SiCepat,Tangerang,Curug,Reguler,1,1,Ontime
282203,262,2022-08-24,JNE,Surakarta,Serengan,Express,3,2,Ontime
998668,269,2023-01-29,JNE,Batam,Sei Beduk,Next Day,5,4,Ontime
946431,147,2023-03-12,POS Indonesia,Tangerang,Pasar Kemis,Reguler,1,1,Ontime
676752,168,2022-08-25,SiCepat,Depok,Tapos,Reguler,3,2,Ontime
918129,179,2023-04-17,J&T Express,Denpasar,Denpasar Barat,Next Day,2,5,Ontime
756722,121,2023-05-29,POS Indonesia,Denpasar,Tuban,Reguler,4,1,Ontime
471711,153,2023-05-15,Ninja Xpress,Surakarta,Banyudono,Express,2,5,Ontime
888756,201,2022-08-07,JNE,Bandung,Regol,Same Day,4,5,Ontime
834036,190,2023-03-21,Ninja Xpress,Denpasar,Denpasar Tengah,Reguler,3,3,Ontime
120144,149,2023-03-02,J&T Express,Malang,Lowokwaru,Same Day,5,3,Ontime
32311,264,2023-02-16,SiCepat,Bekasi,Jatiwaringin,Reguler,4,1,Ontime
390681,255,2022-08-19,Ninja Xpress,Tangerang,Sindang Jaya,Same Day,2,2,Ontime
434327,176,2022-06-29,POS Indonesia,Malang,Blimbing,Express,5,2,Ontime
427790,175,2022-10-31,J&T Express,Depok,Mekarsari,Same Day,5,2,Ontime
666742,142,2022-07-31,POS Indonesia,Bandar Lampung,Panjang,Reguler,4,4,Ontime
382970,164,2022-08-27,POS Indonesia,Semarang,Tembalang,Express,4,2,Ontime
895433,171,2023-04-30,POS Indonesia,Yogyakarta,Keparakan,Express,4,3,Ontime
141132,273,2022-09-11,JNE,Bandung,Buahbatu,Reguler,2,1,Ontime
1299,224,2023-05-19,Ninja Xpress,Makassar,Manggala,Same Day,3,4,Ontime
761309,291,2022-11-30,SiCepat,Bandar Lampung,Bumi Waras,Express,1,1,Ontime
334002,281,2023-02-17,J&T Express,Makassar,Bonto,Reguler,2,2,Ontime
262433,239,2022-08-23,JNE,Malang,Lowokwaru,Next Day,2,5,Ontime
581422,140,2023-04-12,J&T Express,Bandung,Lengkong,Same Day,1,1,Ontime
360084,280,2022-10-18,Ninja Xpress,Surabaya,Bulak,Same Day,5,4,Ontime
332327,227,2023-06-11,POS Indonesia,Surabaya,Sambikerep,Express,5,1,Ontime
435554,136,2023-04-17,Ninja Xpress,Yogyakarta,Gedong Tengen,Express,2,1,Ontime
3464,183,2022-11-29,J&T Express,Denpasar,Denpasar Utara,Next Day,2,5,Ontime
505567,285,2023-04-30,SiCepat,Semarang,Tembalang,Reguler,5,5,Ontime
903994,234,2023-02-07,J&T Express,Semarang,Candisari,Next Day,4,3,Ontime
849933,294,2022-07-13,SiCepat,Padang,Padang Timur,Express,3,1,Ontime
261577,259,2023-03-29,POS Indonesia,Denpasar,Kuta,Same Day,3,1,Ontime
872747,264,2023-02-15,J&T Express,Palembang,Ilir Timur II,Reguler,4,4,Ontime
319670,196,2022-10-24,POS Indonesia,Bandar Lampung,Sukarame,Reguler,5,2,Ontime
340308,233,2023-01-20,JNE,Bandung,Regol,Express,1,4,Ontime
756463,177,2023-04-16,POS Indonesia,Pekanbaru,Pekanbaru Kota,Same Day,5,5,Ontime
271946,221,2022-11-12,SiCepat,Jakarta,Kemayoran,Same Day,2,1,Ontime
91766,116,2022-12-11,JNE,Bandung,Buahbatu,Same Day,1,5,Ontime
914893,296,2023-02-02,Ninja Xpress,Malang,Lawang,Reguler,5,3,Ontime
724771,232,2022-10-14,SiCepat,Bandar Lampung,Tanjung Senang,Express,5,2,Ontime
524254,123,2022-12-11,J&T Express,Tangerang,Curug,Same Day,2,2,Ontime
658637,282,2023-03-07,SiCepat,Pontianak,Pontianak Selatan,Same Day,5,3,Ontime
89407,238,2022-11-30,JNE,Tangerang,Cipondoh,Next Day,3,2,Ontime
618452,212,2022-09-12,JNE,Depok,Mekarsari,Next Day,4,2,Ontime
597040,232,2022-12-22,JNE,Medan,Medan Tuntungan,Same Day,5,1,Ontime
286809,160,2022-12-19,POS Indonesia,Denpasar,Renon,Reguler,2,4,Ontime
486868,173,2023-05-30,J&T Express,Bandar Lampung,Sukarame,Reguler,1,5,Ontime
664137,190,2022-09-16,POS Indonesia,Jakarta,Makasar,Next Day,2,1,Ontime
165335,271,2022-11-11,Ninja Xpress,Makassar,Batu,Reguler,2,4,Ontime
259561,255,2022-07-31,Ninja Xpress,Surabaya,Genteng,Reguler,1,2,Ontime
464239,283,2023-03-23,JNE,Batam,Sekupang,Same Day,5,3,Ontime
966558,262,2023-02-18,J&T Express,Yogyakarta,Kotagede,Reguler,5,4,Ontime
32115,247,2023-01-09,Ninja Xpress,Jakarta,Kemayoran,Reguler,2,1,Ontime
81662,270,2022-06-17,Ninja Xpress,Palembang,Sukabangun,Reguler,5,3,Ontime
800904,173,2023-01-22,JNE,Batam,Bulang,Reguler,5,4,Ontime
666591,235,2022-12-17,SiCepat,Depok,Mekarsari,Reguler,5,1,Ontime
951129,117,2023-03-25,POS Indonesia,Malang,Lawang,Same Day,3,1,Ontime
933014,205,2023-01-12,J&T Express,Bekasi,Bekasi Utara,Next Day,2,3,Ontime
54970,259,2023-05-06,J&T Express,Surabaya,Wonokromo,Next Day,2,2,Ontime
630782,190,2022-09-11,POS Indonesia,Padang,Padang Utara,Next Day,4,1,Ontime
916927,241,2022-12-23,POS Indonesia,Pekanbaru,Marpoyan Damai,Express,4,4,Ontime
83296,222,2023-02-12,JNE,Palembang,Ilir Barat I,Same Day,2,3,Ontime
295135,114,2023-04-28,JNE,Padang,Bungus Teluk Kabung,Same Day,5,1,Ontime
228112,265,2022-12-07,J&T Express,Malang,Sukun,Next Day,1,2,Ontime
755453,235,2022-08-02,Ninja Xpress,Palembang,Kertapati,Reguler,4,1,Ontime
893275,230,2023-02-19,POS Indonesia,Depok,Cinere,Next Day,2,2,Ontime
96477,257,2023-03-03,Ninja Xpress,Bogor,Bogor Utara,Next Day,3,4,Ontime
964972,112,2023-01-14,SiCepat,Bandung,Mandalajati,Next Day,1,5,Ontime
885036,287,2022-10-08,Ninja Xpress,Semarang,Semarang Barat,Same Day,1,2,Ontime
259667,197,2023-03-18,J&T Express,Makassar,Makassar Barat,Same Day,5,2,Ontime
11099,296,2023-04-27,Ninja Xpress,Bekasi,Jatiwaringin,Same Day,5,5,Ontime
284735,248,2023-03-08,Ninja Xpress,Pontianak,Pontianak Barat,Express,4,4,Ontime
859538,278,2022-07-22,J&T Express,Surakarta,Karanganyar,Same Day,3,4,Ontime
284774,252,2023-01-02,JNE,Pekanbaru,Rumbai,Same Day,2,3,Ontime
972820,138,2022-11-08,POS Indonesia,Pekanbaru,Pekanbaru Kota,Next Day,4,1,Ontime
749097,281,2023-02-02,POS Indonesia,Padang,Nanggalo,Reguler,2,2,Ontime
829562,161,2023-03-22,J&T Express,Palembang,Seberang Ulu II,Reguler,3,4,Ontime
486457,149,2022-07-01,Ninja Xpress,Pekanbaru,Sukajadi,Reguler,5,2,Ontime
517622,285,2023-02-19,POS Indonesia,Bandung,Babakan Ciparay,Reguler,5,4,Ontime
937829,112,2023-05-12,Ninja Xpress,Makassar,Tamalate,Reguler,1,1,Ontime
972203,130,2023-05-16,Ninja Xpress,Batam,Belakang Padang,Next Day,3,1,Ontime
770455,161,2022-09-09,J&T Express,Semarang,Tugu,Next Day,1,3,Ontime
754398,166,2022-12-23,Ninja Xpress,Jakarta,Mampang Prapatan,Same Day,2,4,Ontime
778084,191,2023-01-24,Ninja Xpress,Pontianak,Pontianak Barat,Reguler,2,4,Ontime
86799,272,2023-01-14,Ninja Xpress,Batam,Bulang,Express,3,4,Ontime
302880,222,2022-10-12,J&T Express,Pontianak,Pontianak Kota,Next Day,3,4,Ontime
376821,136,2022-08-27,Ninja Xpress,Malang,Lowokwaru,Same Day,4,2,Ontime
361067,253,2022-12-16,JNE,Yogyakarta,Terban,Express,2,1,Ontime
877189,135,2023-04-23,SiCepat,Makassar,Makassar Timur,Same Day,1,5,Ontime
741011,213,2023-05-30,J&T Express,Jakarta,Menteng,Reguler,3,5,Ontime
103854,241,2023-04-16,JNE,Bogor,Tanah Sereal,Same Day,5,1,Ontime
541852,153,2023-02-25,SiCepat,Depok,Sukmajaya,Same Day,3,1,Ontime
646299,242,2023-05-14,POS Indonesia,Malang,Singosari,Same Day,4,5,Ontime
676069,122,2022-09-14,SiCepat,Yogyakarta,Terban,Express,5,1,Ontime
596791,300,2023-06-01,J&T Express,Padang,Pauh,Next Day,4,3,Ontime
52910,232,2023-02-09,POS Indonesia,Surabaya,Semampir,Express,2,4,Ontime
650774,162,2023-03-30,JNE,Surabaya,Benowo,Same Day,4,4,Ontime
779782,291,2023-03-28,JNE,Palembang,Alang-Alang Lebar,Next Day,1,2,Ontime
883678,153,2022-08-19,SiCepat,Pontianak,Pontianak Kota,Next Day,5,4,Ontime
46018,273,2022-12-22,Ninja Xpress,Denpasar,Denpasar Selatan,Same Day,3,5,Ontime
135652,257,2022-06-14,JNE,Denpasar,Denpasar Utara,Express,1,1,Ontime
